,State,Lon,Lat,SorgType,Crop,Year,AbovegroundBiomass_gCm,GrainYield_gCm2,StrawYield_gCm2,Delta_soilC_gCm2,NO3leach_gNm2yr,N2Oflux_gNm2yr,NOflux_gNm2yr,CH4oxidation_gCm2yr,direct_N2O_gCO2e,indirect_N2O_vol_gCO2e,indirect_N2O_NO3_gCO2e,CH4_gCO2e,net_GHG_gCO2e,Delta_soilC_gCO2e,g CO2e/bu,g CO2e/bu without SOC
1548,Indiana,274.05384,40.61508,OilySorghum,Soybean,2060,108.6214,104.7795,3.8419,-113.7632,2.177,0.116029,0.026269,0.094663,49.776441,3.21719541,7.0044975,-3.5214636,473.608403643335,417.131733333335,,0.0
1549,Indiana,274.05384,40.61508,OilySorghum,Sorghum,2061,712.762,295.9051,416.8569,105.8316,1.8073,0.155987,0.037927,0.094243,66.918423,2.72366523,5.81498775,-3.5058396,-316.097963620002,-388.049200000002,2123.478286118975,1132.0227655720848
1550,Indiana,274.05384,40.61508,OilySorghum,Soybean,2062,110.213,106.2154,3.9976,-112.9434,1.8037,0.090741,0.021,0.096074,38.927889,3.14860689,5.80340475,-3.5739528,458.43174784,414.1258,,0.0
1551,Indiana,274.05384,40.61508,OilySorghum,Sorghum,2063,757.2068,318.6347,438.5721,113.8413,1.6057,0.138916,0.032695,0.095625,59.594964,2.78899764,5.16633975,-3.55725,-353.42504861,-417.4181,2116.895506025017,1113.00175200937
1552,Indiana,274.05384,40.61508,OilySorghum,Soybean,2064,150.2508,144.5263,5.7245,-114.187,2.2675,0.10509,0.024112,0.091504,45.08361,3.8223471,7.29568125,-3.4039488,471.483356216666,418.685666666666,,0.0
1553,Indiana,274.05384,40.61508,OilySorghum,Sorghum,2065,753.8661,317.2289,436.6372,102.1231,3.171,0.158613,0.029552,0.084821,68.044977,2.81000577,10.2026925,-3.1553412,-296.549032596666,-374.451366666666,2018.902699216444,1114.3535148371006
1554,Indiana,274.05384,40.61508,OilySorghum,Soybean,2066,167.162,160.9422,6.2198,-125.647,2.851,0.135118,0.034576,0.09137,57.965622,4.13949822,9.1730925,-3.398964,528.584915386666,460.705666666666,,0.0
1555,Indiana,274.05384,40.61508,OilySorghum,Sorghum,2067,773.4353,305.9471,467.4882,98.1885000000002,3.1891,0.182115,0.04059,0.088119,78.127335,2.95716135,10.26092925,-3.2780268,-271.957101200001,-360.024500000001,1954.295164021205,1106.6012855359363
1556,Indiana,274.05384,40.61508,OilySorghum,Soybean,2068,164.0594,157.7061,6.3533,-121.940500000001,2.5766,0.110947,0.024626,0.083759,47.596263,4.04223963,8.2902105,-3.1158348,503.928044996669,447.115166666669,,0.0
1557,Indiana,274.05384,40.61508,OilySorghum,Sorghum,2069,785.874,330.6979,455.1761,165.2456,1.5352,0.123005,0.025304,0.095171,52.769145,2.71644945,4.939506,-3.5403612,-549.015794083334,-605.900533333334,2505.9141793448252,1101.8744572537835
1558,Indiana,274.05384,40.61508,OilySorghum,Soybean,2070,143.9377,138.1644,5.7733,-136.4101,2.2208,0.120718,0.027864,0.086124,51.788022,3.84220122,7.145424,-3.2038128,559.742201086667,500.170366666667,,0.0
1559,Indiana,274.05384,40.61508,OilySorghum,Soybean,2070,143.9377,138.1644,5.7733,0.0,2.2208,0.120718,0.027864,0.086124,51.788022,3.84220122,7.145424,-3.2038128,59.57183442,0.0,,0.0
1560,Iowa,266.08567,41.93736,OilySorghum,Soybean,2020,166.1214,160.2457,5.8757,368.8237,3.2559,0.207327,0.078003,0.073036,88.943283,4.39479183,10.47585825,-2.7169392,-1251.25657278667,-1352.35356666667,,0.0
1561,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2021,760.9615,264.5454,496.4161,141.3237,3.064,0.178671,0.041269,0.086756,76.649859,2.89905759,9.85842,-3.2273232,-432.00688661,-518.1869,2351.5909775101773,1111.4966366253082
1562,Iowa,266.08567,41.93736,OilySorghum,Soybean,2022,129.4652,122.6595,6.8057,-150.0854,0.8146,0.112535,0.026261,0.091328,48.277515,3.94652115,2.6209755,-3.3974016,601.760743383333,550.313133333333,,0.0
1563,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2023,791.6722,327.3035,464.3687,124.6692,0.0011,0.186449,0.038966,0.089376,79.986621,3.05340321,0.00353925,-3.3247872,-377.401623739999,-457.120399999999,2151.2385762214026,1099.7218409841726
1564,Iowa,266.08567,41.93736,OilySorghum,Soybean,2024,204.4164,196.8598,7.5566,-178.5345,3.1012,0.192079,0.042199,0.076938,82.401891,4.89437091,9.978111,-2.8620936,749.038779309999,654.626499999999,,0.0
1565,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2025,760.5801,320.0542,440.5259,109.7071,3.7872,0.231209,0.042291,0.072145,99.188661,3.08840961,12.185316,-2.683794,-290.480774056665,-402.259366666665,2074.7949860281738,1111.6488471867954
1566,Iowa,266.08567,41.93736,OilySorghum,Soybean,2026,180.6064,172.9075,7.6989,-166.9993,3.0513,0.183874,0.039539,0.076398,78.881946,4.72017546,9.81755775,-2.8420056,702.908440276667,612.330766666666,,0.0
1567,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2027,634.7319,249.6762,385.0557,147.9131,1.8447,0.131568,0.028237,0.083282,56.442672,2.38124172,5.93532225,-3.0980904,-480.686887763334,-542.348033333334,2727.893624257593,1171.8609045685912
1568,Iowa,266.08567,41.93736,OilySorghum,Soybean,2028,187.8074,180.6004,7.207,-170.2295,2.6755,0.186008,0.039774,0.075904,79.797432,4.68085332,8.60842125,-2.8236288,714.437911103333,624.174833333333,,0.0
1569,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2029,690.8242,290.1879,400.6363,116.8315,3.9355,0.180852,0.036293,0.075267,77.585508,2.68061508,12.66247125,-2.7999324,-338.253504736666,-428.382166666666,2271.575928328515,1142.3136507972538
1570,Iowa,266.08567,41.93736,OilySorghum,Soybean,2030,188.4141,181.7242,6.6899,-160.3095,2.141,0.152877,0.034134,0.073822,65.584233,4.45549533,6.8886675,-2.7461784,661.983717429999,587.801499999999,,0.0
1571,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2031,729.7963,290.605,439.1913,109.1098,2.9509,0.180721,0.042383,0.08277,77.529309,2.81690409,9.49452075,-3.079044,-313.307576826666,-400.069266666666,2122.7667080700894,1124.4587948559465
1572,Iowa,266.08567,41.93736,OilySorghum,Soybean,2032,157.3805,149.632,7.7485,-140.5752,1.7176,0.151015,0.031897,0.075777,64.785435,4.45265535,5.526378,-2.8189044,587.387963949999,515.442399999999,,0.0
1573,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2033,712.493,299.0986,413.3944,178.7222,0.7799,0.132982,0.031414,0.085373,57.049278,2.55762078,2.50932825,-3.1758756,-596.374381903334,-655.314733333334,2807.0891896122157,1132.1451141378086
1574,Iowa,266.08567,41.93736,OilySorghum,Soybean,2034,139.6454,133.8149,5.8305,-167.738,2.6827,0.166991,0.035997,0.077867,71.639139,4.03813839,8.63158725,-2.8966524,696.451545573334,615.039333333334,,0.0
1575,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2035,786.5848,330.1775,456.4073,116.8054,2.6428,0.18591,0.04267,0.078162,79.75539,3.0013269,8.503209,-2.9076264,-339.934167166667,-428.286466666667,2093.1706505593297,1101.6088617670407
1576,Iowa,266.08567,41.93736,OilySorghum,Soybean,2036,190.9986,184.2561,6.7425,-140.2002,2.5733,0.132838,0.02994,0.077788,56.987502,4.35408402,8.27959275,-2.8937136,580.794865170001,514.067400000001,,0.0
1577,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2037,702.2259,258.9249,443.301,113.3025,1.8962,0.187476,0.038208,0.078827,80.427204,2.79097104,6.1010235,-2.9323644,-329.055665860001,-415.442500000001,2214.255388581147,1136.8849367547223
1578,Iowa,266.08567,41.93736,OilySorghum,Soybean,2038,148.5291,141.7125,6.8166,-130.5274,1.2354,0.118175,0.030979,0.082199,50.697075,4.10027475,3.9748995,-3.0578028,534.314913116666,478.600466666666,,0.0
1579,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2039,617.4382,236.9632,380.475,126.649,2.1996,0.156786,0.031794,0.086064,67.261194,2.46626094,7.077213,-3.2015808,-390.776579526666,-464.379666666666,2551.706693466616,1182.0532900967632
1580,Iowa,266.08567,41.93736,OilySorghum,Soybean,2040,162.6134,154.9903,7.6231,-126.7349,2.8876,0.143952,0.031342,0.078837,61.755408,4.42879008,9.290853,-2.9327364,537.236948013333,464.694633333333,,0.0
1581,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2041,810.8033,340.353,470.4503,97.2725,4.2009,0.228127,0.041153,0.070362,97.866483,3.22362183,13.51639575,-2.6174664,-244.676799153333,-356.665833333333,1893.9196982984786,1092.837683739766
1582,Iowa,266.08567,41.93736,OilySorghum,Soybean,2042,199.7913,192.6992,7.0921,-143.451,2.9141,0.16336,0.034745,0.075192,70.08144,4.6244484,9.37611675,-2.7971424,607.27186275,525.987,,0.0
1583,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2043,689.9974,290.3528,399.6446,122.595,3.4708,0.189231,0.035541,0.072323,81.180099,2.71656099,11.167299,-2.6904156,-357.141456609999,-449.514999999999,2329.104942071934,1142.7142934780372
1584,Iowa,266.08567,41.93736,OilySorghum,Soybean,2044,172.0564,165.2617,6.7947,-124.0947,1.9465,0.103863,0.025366,0.083384,44.557227,4.11652527,6.26286375,-3.1018848,506.84863122,455.0139,,0.0
1585,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2045,730.5105,290.3786,440.1319,116.7851,3.1258,0.173119,0.032365,0.083821,74.268051,2.73838851,10.0572615,-3.1181412,-344.266473523334,-428.212033333334,2191.6383073320776,1124.149364107182
1586,Iowa,266.08567,41.93736,OilySorghum,Soybean,2046,134.1341,126.774,7.3601,-110.8696,1.4944,0.112297,0.025955,0.080052,48.175413,4.03773513,4.808232,-2.9779344,460.565312396667,406.521866666667,,0.0
1587,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2047,663.1287,279.0464,384.0823,120.7,2.8407,0.162274,0.032941,0.078024,69.615546,2.57088546,9.13995225,-2.9024928,-364.142775756668,-442.566666666668,2371.6571956033495,1156.2778355177134
1588,Iowa,266.08567,41.93736,OilySorghum,Soybean,2048,144.0409,136.7513,7.2896,-121.9554,1.5379,0.139191,0.034895,0.085829,59.712939,4.25435439,4.94819325,-3.1928388,512.892447840001,447.169800000001,,0.0
1589,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2049,684.7048,285.3799,399.3249,145.6311,3.31,0.180587,0.033712,0.078145,77.471823,2.69663823,10.649925,-2.906994,-446.06930777,-533.9807,2565.513820474471,1145.3018508509142
1590,Iowa,266.08567,41.93736,OilySorghum,Soybean,2050,161.8324,154.1541,7.6783,-132.6386,2.8616,0.139411,0.034978,0.079334,59.807319,4.39686819,9.207198,-2.9512248,556.801693723332,486.341533333332,,0.0
1591,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2051,659.6863,277.5978,382.0885,115.0844,2.9646,0.190984,0.034157,0.075876,81.932136,2.69619636,9.5386005,-2.8225872,-330.631787673332,-421.976133333332,2322.976010247751,1158.0954333072823
1592,Iowa,266.08567,41.93736,OilySorghum,Soybean,2052,162.1709,156.4082,5.7627,-143.7504,1.9273,0.13564,0.028774,0.074419,58.18956,4.0679496,6.20108775,-2.7683868,592.77501055,527.0848,,0.0
1593,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2053,712.8311,296.7948,416.0363,154.5305,1.64,0.131989,0.030458,0.085388,56.623281,2.54907081,5.2767,-3.1764336,-505.339215123333,-566.611833333333,2579.529379547288,1131.9913519067547
1594,Iowa,266.08567,41.93736,OilySorghum,Soybean,2054,172.1559,165.3435,6.8124,-144.1704,2.1013,0.135078,0.029986,0.082658,57.948462,4.28261262,6.76093275,-3.0748776,594.54192977,528.6248,,0.0
1595,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2055,689.7081,288.048,401.6601,136.705,2.6578,0.162639,0.029371,0.073895,69.772131,2.61191931,8.5514715,-2.748894,-423.065038856666,-501.251666666666,2466.347204514198,1142.8547065028736
1596,Iowa,266.08567,41.93736,OilySorghum,Soybean,2056,196.1566,188.9921,7.1645,-158.8107,2.0621,0.152718,0.031758,0.077439,65.516022,4.55863122,6.63480675,-2.8807308,656.13462917,582.3059,,0.0
1597,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2057,632.4749,266.1472,366.3277,157.0549,2.3391,0.13641,0.032082,0.086156,58.51989,2.4105939,7.52605425,-3.2050032,-510.616431716667,-575.867966666667,2831.2590574945825,1173.1594874720845
1598,Iowa,266.08567,41.93736,OilySorghum,Soybean,2058,163.8207,158.0264,5.7943,-171.3599,2.8807,0.176194,0.03569,0.070737,75.587226,4.22219226,9.26865225,-2.6314164,714.766287443333,628.319633333333,,0.0
1599,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2059,697.1798,242.3719,454.8079,152.6326,2.8136,0.155255,0.031068,0.085417,66.604395,2.60898495,9.052758,-3.1775124,-484.564241116666,-559.652866666666,2601.1227320857956,1139.2656437948374
1600,Iowa,266.08567,41.93736,OilySorghum,Soybean,2060,123.6791,117.179,6.5001,-127.6226,0.701,0.08785,0.020956,0.091809,37.68765,3.7144965,2.2554675,-3.4152948,508.191852533332,467.949533333332,,0.0
1601,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2061,775.9026,320.8262,455.0764,144.4732,0.0009,0.158877,0.03441,0.089783,68.158233,2.88106533,0.00289575,-3.3399276,-462.032800186666,-529.735066666666,2348.9704253685413,1105.6516378721262
1602,Iowa,266.08567,41.93736,OilySorghum,Soybean,2062,197.8592,190.5465,7.3127,-157.0279,2.5476,0.157842,0.035291,0.076998,67.714218,4.62866118,8.196903,-2.8643256,653.444423246667,575.768966666667,,0.0
1603,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2063,709.6462,298.6211,411.0251,125.9336,3.3824,0.199631,0.037344,0.072231,85.641699,2.80021599,10.882872,-2.6869932,-365.118739543333,-461.756533333333,2318.401393563141,1133.4456017387604
1604,Iowa,266.08567,41.93736,OilySorghum,Soybean,2064,175.6652,168.1943,7.4709,-147.5273,2.6589,0.153547,0.03346,0.076417,65.871663,4.49311863,8.55501075,-2.8427124,617.010513313332,540.933433333332,,0.0
1605,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2065,602.418,236.9653,365.4527,156.5832,1.7137,0.120273,0.026293,0.083337,51.597117,2.23883517,5.51382975,-3.1001364,-517.88875448,-574.1384,2926.9805676676797,1191.3805917546372
1606,Iowa,266.08567,41.93736,OilySorghum,Soybean,2066,183.9371,176.8785,7.0586,-151.1999,2.4315,0.160373,0.034804,0.075905,68.800017,4.50009417,7.82335125,-2.823666,632.699429753334,554.399633333334,,0.0
1607,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2067,658.9578,276.8021,382.1557,130.3599,3.6503,0.164893,0.03391,0.075301,70.739097,2.52334797,11.74484025,-2.8011972,-395.78021198,-477.9863,2479.4399625636624,1158.4825182075367
1608,Iowa,266.08567,41.93736,OilySorghum,Soybean,2068,184.234,177.6925,6.5415,-145.2505,1.9217,0.134659,0.030319,0.073786,57.768711,4.30355211,6.18306975,-2.7448392,598.095660326667,532.585166666667,,0.0
1609,Iowa,266.08567,41.93736,OilySorghum,Sorghum,2069,703.9493,280.3128,423.6365,121.8457,2.7688,0.164443,0.03938,0.082799,70.546047,2.66599047,8.908614,-3.0801228,-367.727037996666,-446.767566666666,2291.849190191115,1136.0796703034498
1610,Iowa,266.08567,41.93736,OilySorghum,Soybean,2070,153.769,146.2025,7.5665,-129.0032,1.6089,0.133928,0.0285,0.075729,57.455112,4.30384812,5.17663575,-2.8171188,537.130210403332,473.011733333332,,0.0
1611,Iowa,266.08567,41.93736,OilySorghum,Soybean,2070,153.769,146.2025,7.5665,0.0,1.6089,0.133928,0.0285,0.075729,57.455112,4.30384812,5.17663575,-2.8171188,64.11847707,0.0,,0.0
1612,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2020,686.2803,252.815,433.4653,414.0444,1.3613,0.135716,0.031294,0.096209,58.222164,2.48312064,4.37998275,-3.5789748,-1456.65650741,-1518.1628,5173.068469352714,1144.5274153649432
1613,Iowa,264.44648,40.87785,OilySorghum,Soybean,2021,147.5748,141.1873,6.3875,-169.7758,1.5661,0.114694,0.026116,0.09714,49.203726,4.00297326,5.03892675,-3.613608,677.143284676668,622.511266666668,,0.0
1614,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2022,654.7041,253.8999,400.8042,129.7861,0.617,0.097522,0.025546,0.110293,41.836938,2.30253738,1.9851975,-4.1028996,-433.860593386668,-475.882366666668,2484.4475988717472,1160.7599004803967
1615,Iowa,264.44648,40.87785,OilySorghum,Soybean,2023,105.8668,100.644,5.2228,-119.383800000001,0.0009,0.066564,0.020189,0.115395,28.555956,3.33403356,0.00289575,-4.292694,465.340791310002,437.740600000002,,0.0
1616,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2024,626.239,263.5231,362.7159,87.7525000000005,2.1184,0.122955,0.027203,0.099368,52.747695,2.28980895,6.815952,-3.6964896,-263.602200316669,-321.759166666669,2112.4640671274456,1176.796020018932
1617,Iowa,264.44648,40.87785,OilySorghum,Soybean,2025,150.7543,143.1865,7.5678,-119.7198,2.7112,0.121195,0.027218,0.112844,51.992655,4.28096955,8.723286,-4.1977968,499.771713749999,438.972599999999,,0.0
1618,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2026,699.2672,273.1616,426.1056,100.3448,1.4411,0.125825,0.028026,0.10305,53.978925,2.45956425,4.63673925,-3.83346,-310.689164833333,-367.930933333333,2096.4721555238734,1138.2766593330157
1619,Iowa,264.44648,40.87785,OilySorghum,Soybean,2027,174.5537,166.3205,8.2332,-148.2886,1.8011,0.126381,0.031714,0.097816,54.217449,4.56233349,5.79503925,-3.6387552,604.660933206666,543.724866666666,,0.0
1620,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2028,812.84,340.802,472.038,104.0093,1.6295,0.157366,0.030119,0.104117,67.510014,2.87501214,5.24291625,-3.8731524,-309.612643343332,-381.367433333332,1946.5401662060276,1092.1238809666822
1621,Iowa,264.44648,40.87785,OilySorghum,Soybean,2029,186.2199,179.4515,6.7684,-167.545,1.8855,0.113792,0.028993,0.090276,48.816768,4.31484768,6.06659625,-3.3582672,670.171611396667,614.331666666667,,0.0
1622,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2030,741.9906,312.2317,429.7589,70.7705000000005,2.7533,0.192351,0.032308,0.080511,82.518579,2.88910479,8.85874275,-2.9950092,-168.220415993335,-259.491833333335,1756.1353314342396,1119.2572954070224
1623,Iowa,264.44648,40.87785,OilySorghum,Soybean,2031,164.0506,157.2868,6.7638,-124.5698,0.8081,0.078231,0.021781,0.107265,33.561099,3.99498099,2.60006175,-3.990258,492.921817073334,456.755933333334,,0.0
1624,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2032,699.4316,249.3845,450.0471,190.6699,1.8378,0.078313,0.016419,0.104994,33.596277,2.25573777,5.9131215,-3.9057768,-661.263607196666,-699.122966666666,2958.4836419720978,1138.1990194006844
1625,Iowa,264.44648,40.87785,OilySorghum,Soybean,2033,110.9035,104.0346,6.8689,-146.9267,1.8341,0.08607,0.021985,0.100265,36.92403,3.7025703,5.90121675,-3.729858,581.529192383333,538.731233333333,,0.0
1626,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2034,653.1723,271.9099,381.2624,94.4057000000003,1.0985,0.112725,0.02449,0.097991,48.359025,2.31713625,3.53442375,-3.6452652,-295.588913533334,-346.154233333334,2126.6885029604387,1161.5872728017603
1627,Iowa,264.44648,40.87785,OilySorghum,Soybean,2035,192.4673,185.3942,7.0731,-152.737300000001,1.2826,0.099369,0.020183,0.098562,42.629301,4.33619901,4.1267655,-3.6665064,607.462525776669,560.036766666669,,0.0
1628,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2036,789.4511,332.2032,457.2479,135.014700000001,2.0856,0.150103,0.030446,0.092785,64.394187,2.80181187,6.710418,-3.451602,-424.599085130002,-495.053900000002,2242.522003580966,1100.5427012339278
1629,Iowa,264.44648,40.87785,OilySorghum,Soybean,2037,131.1916,123.1882,8.0034,-125.5283,1.1019,0.106031,0.024102,0.106356,45.487299,4.14084099,3.54536325,-3.9564432,509.487493373333,460.270433333333,,0.0
1630,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2038,649.976,273.5117,376.4643,96.6639999999998,2.7121,0.15621,0.031196,0.089821,67.01409,2.4667929,8.72618175,-3.3413412,-279.568943216666,-354.434666666666,2156.373363261422,1163.3262512411002
1631,Iowa,264.44648,40.87785,OilySorghum,Soybean,2039,213.435,205.6164,7.8186,-124.8896,2.8312,0.128172,0.024748,0.094233,54.985788,4.69228188,9.109386,-3.5054676,523.210521613335,457.928533333335,,0.0
1632,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2040,535.5726,198.4655,337.1071,102.095700000001,0.3832,0.106256,0.025491,0.106495,45.583824,2.03970624,1.232946,-3.961614,-329.456037760003,-374.350900000003,2512.127421981497,1239.2355540537337
1633,Iowa,264.44648,40.87785,OilySorghum,Soybean,2041,181.0933,173.9104,7.1829,-170.1485,2.642,0.164168,0.03646,0.089021,70.428072,4.54383072,8.500635,-3.3115812,704.038789853334,623.877833333334,,0.0
1634,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2042,761.7029,320.5267,441.1762,150.2388,2.2834,0.160753,0.030865,0.093098,68.963037,2.74368237,7.3468395,-3.4632456,-475.28528673,-550.8756,2428.2410190871806,1111.2011920432524
1635,Iowa,264.44648,40.87785,OilySorghum,Soybean,2043,167.2382,159.9055,7.3327,-132.5049,1.7425,0.107847,0.024295,0.101953,46.266363,4.24901763,5.60649375,-3.7926516,538.18052278,485.8513,,0.0
1636,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2044,661.3326,278.2906,383.042,71.3638000000001,2.7748,0.153821,0.028605,0.093546,65.989209,2.46340809,8.927919,-3.4799112,-187.766641776667,-261.667266666667,1877.7677229565056,1157.2238210602156
1637,Iowa,264.44648,40.87785,OilySorghum,Soybean,2045,161.3752,155.674,5.7012,-150.0625,2.1862,0.12706,0.027074,0.089447,54.50874,3.9809484,7.0340985,-3.3274284,612.425525166667,550.229166666667,,0.0
1638,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2046,649.3571,272.8151,376.542,101.121599999999,1.434,0.137933,0.026387,0.090472,59.173257,2.40597357,4.613895,-3.3655584,-307.951632829998,-370.779199999998,2203.4959233326163,1163.6649482104776
1639,Iowa,264.44648,40.87785,OilySorghum,Soybean,2047,146.404,138.2815,8.1225,-116.2417,0.9469,0.071255,0.021015,0.108121,30.568395,4.12120995,3.04665075,-4.0221012,459.933721166665,426.219566666665,,0.0
1640,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2048,568.9599,228.8772,340.0827,136.4072,1.9241,0.112701,0.027165,0.099821,48.348729,2.11754829,6.19079175,-3.7133412,-447.216005493332,-500.159733333332,2814.805134655007,1213.9278333593522
1641,Iowa,264.44648,40.87785,OilySorghum,Soybean,2049,145.8449,140.4551,5.3898,-108.8579,0.6266,0.05913,0.018356,0.119934,25.36677,3.5162127,2.0160855,-4.4615448,425.583156733333,399.145633333333,,0.0
1642,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2050,656.7984,276.2954,380.503,150.3911,0.2684,0.079908,0.020512,0.114729,34.280532,2.13044832,0.863577,-4.2679188,-518.427394813333,-551.434033333333,2688.5820544522867,1159.6349497858675
1643,Iowa,264.44648,40.87785,OilySorghum,Soybean,2051,163.366,157.5856,5.7804,-154.4941,1.5619,0.090355,0.024626,0.106591,38.762295,3.84064395,5.02541325,-3.9651852,610.141533666666,566.478366666666,,0.0
1644,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2052,660.2537,225.1023,435.1514,96.2138000000004,1.436,0.116953,0.026734,0.09619,50.172837,2.31811437,4.62033,-3.578268,-299.250919963335,-352.783933333335,2130.8305995886367,1157.7945398356858
1645,Iowa,264.44648,40.87785,OilySorghum,Soybean,2053,174.2638,166.1182,8.1456,-159.018,1.9854,0.129401,0.030902,0.090337,55.513029,4.52380929,6.3880245,-3.3605364,646.13032639,583.066,,0.0
1646,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2054,489.4247,198.9919,290.4328,123.199699999999,2.3172,0.104081,0.028391,0.095425,44.650749,1.87293249,7.455591,-3.54981,-401.30277084333,-451.73223333333,2960.739669141496,1279.9004299746039
1647,Iowa,264.44648,40.87785,OilySorghum,Soybean,2055,156.6622,148.1256,8.5366,-127.9995,1.6673,0.113159,0.026781,0.095598,48.545211,4.43868711,5.36453775,-3.5562456,524.12369026,469.3315,,0.0
1648,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2056,602.1867,253.4018,348.7849,113.884700000001,1.7634,0.139683,0.031825,0.094032,59.924007,2.30966307,5.6737395,-3.4979904,-353.167814163335,-417.577233333335,2454.3338547606754,1191.5278631072786
1649,Iowa,264.44648,40.87785,OilySorghum,Soybean,2057,164.6408,155.757,8.8838,-138.187,2.7627,0.122376,0.029676,0.097236,52.499304,4.59405804,8.88898725,-3.6171792,569.050836756666,506.685666666666,,0.0
1650,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2058,676.0244,249.0395,426.9849,152.166499999999,1.3917,0.130618,0.026245,0.09979,56.035122,2.44795122,4.47779475,-3.712188,-498.695153363331,-557.943833333331,2652.633807668096,1149.6334248359108
1651,Iowa,264.44648,40.87785,OilySorghum,Soybean,2059,144.214,137.9768,6.2372,-140.5102,1.4843,0.099451,0.022918,0.097917,42.664479,3.87151479,4.77573525,-3.6425124,562.873283306665,515.204066666666,,0.0
1652,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2060,623.2805,241.7129,381.5676,148.583,0.5507,0.088399,0.023381,0.111005,37.923171,2.17330971,1.77187725,-4.129386,-507.065361373332,-544.804333333332,2770.344896785399,1178.546752001784
1653,Iowa,264.44648,40.87785,OilySorghum,Soybean,2061,102.4048,97.3542,5.0506,-101.530299999999,0.0009,0.05516,0.017128,0.115788,23.66364,3.2018844,0.00289575,-4.3073136,394.838873216665,372.277766666665,,0.0
1654,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2062,594.0831,249.9918,344.0913,103.8003,1.9407,0.110892,0.025141,0.099785,47.572668,2.14668168,6.24420225,-3.712002,-328.34955007,-380.6011,2363.445464483667,1196.7599070218048
1655,Iowa,264.44648,40.87785,OilySorghum,Soybean,2063,146.7583,139.3904,7.3679,-101.4961,2.4197,0.100796,0.023008,0.113007,43.241484,4.11066084,7.78538475,-4.2038604,423.086035856668,372.152366666668,,0.0
1656,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2064,654.9388,255.845,399.0938,113.766100000001,1.2877,0.11292,0.025614,0.103265,48.44268,2.2737858,4.14317475,-3.841458,-366.124184116669,-417.142366666669,2320.517484699489,1160.6334737078087
1657,Iowa,264.44648,40.87785,OilySorghum,Soybean,2065,170.6304,162.5824,8.048,-128.2109,1.6345,0.108155,0.027528,0.097954,46.398495,4.40349195,5.25900375,-3.6438888,522.523735233333,470.106633333333,,0.0
1658,Iowa,264.44648,40.87785,OilySorghum,Sorghum,2066,786.1974,329.6315,456.5659,123.1396,1.459,0.140067,0.027482,0.104327,60.088743,2.71499943,4.6943325,-3.8809644,-387.894756136665,-451.511866666665,2147.601499560157,1101.7535569940635
1659,Iowa,264.44648,40.87785,OilySorghum,Soybean,2067,181.8389,175.2298,6.6091,-149.4072,1.5353,0.096135,0.024956,0.090448,41.241915,4.16230815,4.93982775,-3.3646656,594.805785299999,547.826399999999,,0.0
